5654198	5654730	1	0
182964	5654730	1	0
8851624	8851632	1	0
1169451	1169480	1	1
1169488	1169480	1	1
190388	190389	1	0
113595	5654679	1	0
5654307	5654679	1	0
5654297	5654628	1	0
1295621	1370875	1	0
190232	190385	1	0
939232	113595	1	1
939188	113595	1	1
939191	113595	1	1
939258	113595	1	1
939203	113595	1	1
939230	113595	1	1
939214	113595	1	1
939164	113595	1	1
939239	113595	1	1
939192	113595	1	1
939165	113595	1	1
939205	113595	1	1
939184	113595	1	1
939213	113595	1	1
179849	177931	1	0
74789	177931	1	0
109782	109796	1	0
5654316	5654647	1	0
109796	5654647	1	0
8851619	205687	1	0
5654199	5654643	1	0
74787	5654643	1	0
5654637	5654203	1	0
934598	1295613	1	0
74686	1295613	1	0
934572	1295621	1	0
1295604	167224	1	0
109844	1268261	1	1
109855	1268261	1	1
934604	934572	1	0
177931	179864	1	0
5654416	5654308	1	0
5654226	5654222	1	0
5654180	5654408	1	0
5654310	5654631	1	0
190261	190234	1	0
934576	934604	1	0
113595	934604	1	0
162563	5654633	1	0
5654305	5654633	1	0
5654197	5654709	1	0
179856	5654709	1	0
5654631	5654312	1	0
5654198	5654641	1	0
179864	5654641	1	0
8851632	8851633	1	0
5654643	5654197	1	0
189914	189955	1	1
189856	189955	1	1
189907	189955	1	1
189905	189955	1	1
8851633	189955	1	1
189898	189955	1	1
189862	189955	1	1
189870	189955	1	1
189892	189955	1	1
189918	189955	1	1
189903	189955	1	1
167682	5654224	1	0
5654146	5654224	1	0
179838	5654224	1	0
190263	190232	1	0
190389	5654146	1	1
190380	5654146	1	1
1295593	1295599	1	0
5654300	5654634	1	0
165971	934615	1	1
165987	934615	1	1
62719	109782	1	1
62725	109782	1	1
62717	109782	1	1
109797	5654416	1	0
5654305	5654416	1	0
5654628	5654303	1	0
190234	190388	1	0
1169480	5654625	1	0
5654146	5654625	1	0
1295604	1295590	1	0
5654625	5654300	1	0
5654196	5654305	1	1
5654303	5654305	1	1
5654679	5654362	1	0
5654565	5654301	1	0
190385	190380	1	0
5654203	5654640	1	0
74787	5654640	1	0
5654641	5654199	1	0
74686	182964	1	0
182940	182964	1	0
5654634	5654314	1	0
1295613	1295625	1	0
1295605	1295632	1	0
1268261	1295634	1	0
1295598	1295634	1	0
5654408	5654196	1	0
5654156	5654148	1	0
1295609	934598	1	0
5654623	5654297	1	0
109797	5654646	1	0
5654314	5654646	1	0
1295619	1295605	1	0
170963	5654409	1	0
5654146	5654409	1	0
8851630	8851619	1	0
913620	8851619	1	0
735700	8851619	1	0
5654633	5654310	1	0
109796	8941628	1	0
5654312	8941628	1	0
5654646	5654316	1	0
5654224	5654226	1	0
65043	1295609	1	0
934550	1295609	1	0
189913	190261	1	0
189955	190261	1	0
190915	190261	1	0
1295599	934550	1	0
5654409	5654180	1	0
191482	5654623	1	0
5654146	5654623	1	0
5654196	5654637	1	0
179864	5654637	1	0
1295622	934576	1	0
1295622	934544	1	0
5654308	5654413	1	0
109796	5654413	1	0
5654647	109783	1	1
5654413	109783	1	1
8941628	109783	1	1
189862	189964	1	1
189914	189964	1	1
189870	189964	1	1
189892	189964	1	1
189856	189964	1	1
189905	189964	1	1
1295587	1295604	1	0
1295634	1295587	1	0
5654195	5654705	1	0
179856	5654705	1	0
64847	109797	1	0
74686	109797	1	0
109853	109855	1	0
1268261	5654565	1	0
5654180	5654565	1	0
934598	1295622	1	0
112199	1295622	1	0
5654148	167679	1	0
5654640	5654195	1	0
189911	190263	1	0
190915	190263	1	0
189964	190263	1	0
5654222	5654156	1	0
1295632	1295593	1	0
5654730	5654307	1	0
8851619	8851624	1	0
109842	109844	1	0
179795	179849	1	0
74686	179849	1	0
109783	1268261	1	0
1295625	5654416	-1	0
1295625	5654646	-1	0
162563	1295613	-1	0
165982	934544_c	1	0
167224_c	1295598	1	0
182949_c	1295598	1	0
5654312	5654198	1	0
934544_c	1295605	1	0
934615	934544_c	1	0
947860	1295609	-1	0
