1112554	1112525	1	0
6804324	114261	1	0
114258	114261	1	0
3145027	508157	1	1
140218	508157	1	1
114242	508157	1	1
140222	508157	1	1
3145026	508157	1	1
114306	114305	1	0
194368	194364	1	0
114253	114256	1	0
57033	114256	1	0
140215	140216	1	0
68653	4331324	1	0
4331320	4331324	1	0
380312	2262713	1	0
2562550	139898	1	0
50825	139898	1	0
57021	6804299	1	0
6799786	6799788	1	0
6798076	6799788	1	0
64637	114307	1	0
9029242	114307	1	0
139917	139907	1	0
3145027	508161	1	1
140222	508161	1	1
114242	508161	1	1
140218	508161	1	1
114266	508161	1	1
139953	141367	1	0
60306	141367	1	0
114263	114262	1	0
139905	114242	1	0
140217	140215	1	1
140214	140215	1	1
114259	114258	1	0
114284	53259	1	0
140220	139914	1	0
6799780	6799786	1	1
6799775	6799786	1	1
168848	168847	1	0
114255	114259	1	0
68653	4331327	1	0
4331342	4331327	1	0
6798094	6798077	1	0
114354	114353	1	0
139908	140529	1	0
114317	114361	1	0
114298	114361	1	0
139914	140222	1	0
51291	140202	1	0
61113	140202	1	0
3222171	140214	1	0
4331342	140214	1	0
53259	114254	1	0
50099	114254	1	0
198356	202074	1	1
202062	202074	1	1
3009367	202074	1	1
68652	1362227	1	1
1362225	1362227	1	1
68639	68653	1	0
1362227	68653	1	0
69683	3222171	1	0
114440	141640	1	0
139949	114275	1	0
114269	9029242	1	1
114262	9029242	1	1
68653	140221	1	0
4331320	140221	1	0
9029242	114284	1	0
114244	114284	1	0
141644	350888	1	0
141646	350888	1	0
168849	168850	1	0
140527	140528	1	0
140523	140528	1	0
140209	140528	1	0
206099	206751	1	0
141642	6804359	1	0
141641	6804359	1	0
140525	139919	1	0
4331320	4331340	1	0
6799788	4331340	1	0
50849	114304	1	0
4331324	4331325	1	0
57029	6804324	1	0
6790025	879209	1	0
50849	114308	1	0
4331340	4331345	1	0
6799788	139913	1	0
4331320	139913	1	0
139919	3145027	1	0
3222171	6798076	1	1
5632381	6798076	1	1
6798077	6798076	1	1
168141	139908	1	0
140528	139908	1	0
114307	114298	1	0
140529	139909	1	0
1445107	2262715	1	0
114258	114252	1	0
6804299	114252	1	0
114308	114354	1	0
114298	114354	1	0
114318	114440	1	0
140524	139918	1	0
168141	139918	1	0
141373	139920	1	0
4331331	4331332	1	0
139913	140220	1	1
140221	140220	1	1
168850	139917	1	0
168847	139895	1	0
140523	140524	1	0
2976673	140524	1	0
54017	140524	1	0
1112525	6790025	1	0
6790035	6790025	1	0
114266	168848	1	0
139896	168848	1	0
2262715	1445138	1	1
206751	1445138	1	1
2262716	1445138	1	1
2262713	1445138	1	1
2262714	1445138	1	1
194364	1445138	1	1
2028645	1445138	1	1
114275	114269	1	0
114256	114255	1	0
50825	139893	1	0
55915	139893	1	0
139920	114266	1	0
68653	140217	1	0
4331342	140217	1	0
114305	114419	1	0
50849	114317	1	0
75975	139950	1	0
76158	139950	1	0
4331327	4331338	1	0
114264	139949	1	0
139918	140526	1	0
50690	114263	1	0
141367	141373	1	0
48888	2028645	1	0
2997585	5632381	1	0
140216	140218	1	0
8948464	6790035	1	1
8948460	6790035	1	1
139895	50690	1	0
1445116	2262714	1	0
114353	114392	1	0
139909	3145026	1	0
114361	114318	1	0
50662	139905	1	0
139950	2562550	1	0
4331342	4331331	1	0
3222171	4331331	1	0
139907	114264	1	0
1445105	2262716	1	0
139908	140530	1	0
114298	114306	1	0
114304	114306	1	0
139918	140525	1	0
114254	114253	1	0
139953	168849	1	0
139916	168849	1	0
139893	139953	1	1
139898	139953	1	1
114242	168848	1	0
114252	350870	1	1
114261	141643	1	1
114392	141643	1	1
114419	350870	1	1
140202	139905	1	0
141638	141640_c	1	0
141639	141640_c	1	0
141640_c	114317	1	0
141643_c	114308	1	0
1445138	139905	1	0
202074	139905	-1	0
350870_c	114304	1	0
350888	350870_c	1	0
50757	168848	-1	0
508157	50757	-1	0
508161	114236	-1	0
6804359	141643_c	1	0
879209	114236	1	1
879209	50757	1	1
