176250	176281	1	0
5682542	5682631	1	0
5682608	5682631	1	0
5682847	5682998	1	0
5651652	5682998	1	0
181914	5682998	1	0
181911	5682998	1	0
6804741	6804745	1	0
181923	181911	1	1
181917	181911	1	1
181898	181911	1	1
181903	181911	1	1
181910	181911	1	1
181904	181911	1	1
181900	181911	1	1
181908	181911	1	1
181915	181911	1	1
181907	181911	1	1
181906	181911	1	1
181920	181911	1	1
181912	181911	1	1
181916	181911	1	1
75010	156496	1	1
75809	156496	1	1
141409	141441	1	0
141422	141432	1	0
68897	157461	1	1
157451	157461	1	1
1445105	2262716	1	0
68457	68462	1	0
68461	68462	1	0
68459	68462	1	0
3321979	5684122	1	0
5684116	5684122	1	0
5693527	5684122	1	0
68374	69562	1	0
182558	69562	1	0
174191	141423	1	0
141440	141423	1	0
113838	69604	1	0
143487	69604	1	0
380312	2262713	1	0
176293	176101	1	0
176353	176101	1	0
69685	3222171	1	1
6799246	3222171	1	1
141423	141410	1	0
380285	2029144	1	0
113826	176116	1	0
176269	176116	1	0
375296	377884	1	0
375294	377884	1	0
375293	377884	1	0
165990	196206	1	0
165977	196206	1	0
196216	196206	1	0
349474	6799246	1	0
113838	6799246	1	0
375316	377738	1	0
375310	377738	1	0
377884	377738	1	0
375295	377738	1	0
375292	377738	1	0
377886	377738	1	0
375290	377738	1	0
375306	377738	1	0
170078	170073	1	0
68901	170073	1	0
5683774	5683773	1	0
156496	9029987	1	0
8852337	8852344	1	0
5682631	5683079	1	0
4551605	5683079	1	0
2993789	5683079	1	0
5682996	5683079	1	0
68561	68564	1	0
68563	68564	1	0
3222239	5633460	-1	0
3209194	5633460	1	0
6804745	5633460	1	0
5683784	75809	1	0
69741	75809	1	0
5659846	5659852	1	0
75234	5659852	1	0
3006646	176970	1	0
68405	176970	1	0
5683737	69891	1	0
68387	68388	1	0
51781	68388	1	0
113838	75028	1	0
69253	75028	1	0
375309	375441	1	0
375308	375441	1	0
375313	375441	1	0
375320	375441	1	0
6803386	6803411	1	0
6803382	6803411	-1	0
68891	75202	1	1
68905	75202	1	1
349430	6804932	1	0
6793669	6804932	1	0
264444	349433	1	0
349439	264444	1	0
113595	264444	1	0
349454	349444	1	0
5693527	349444	1	0
5684874	5685039	1	0
176312	5685039	1	0
176353	5685039	1	0
5684880	5685039	1	0
5684878	5685039	1	0
5683792	5683784	1	0
75003	75016	1	0
1445138	75016	1	0
5682539	5682540	1	0
200493	5682540	1	0
176372	176222	1	1
176325	176222	1	1
6804724	6804937	1	0
5683606	5683605	1	0
5683417	5683605	1	0
5683079	5683417	1	0
5683418	5683417	1	0
68524	6804724	1	0
6804936	6804724	1	0
176222	176312	1	0
176382	176312	1	0
176374	176312	1	0
75028	156491	1	0
176269	176298	1	0
176229	176298	1	0
6804750	6804741	1	0
6793669	6804741	1	0
5693527	6804741	-1	0
6793669	6804750	1	1
349430	6804750	1	1
176101	176204	1	0
5682612	5682608	1	0
5682540	5682608	1	0
349420	264435	1	0
6804879	3209186	1	0
376247	377883	1	0
376243	377883	1	0
376246	377883	1	0
376238	377883	1	0
376237	377883	1	0
376241	377883	1	0
376251	377883	1	0
376253	377883	1	0
203981	377883	1	0
8852351	8852349	1	0
68462	5693552	1	0
5684128	5693552	1	0
375305	141409	1	0
141433	141409	1	0
176231	176269	1	0
912443	176269	1	0
1445107	2262715	1	0
939869	68524	1	1
939870	68524	1	1
939853	68524	1	1
939849	68524	1	1
939847	68524	1	1
939856	68524	1	1
939866	68524	1	1
939863	68524	1	1
939857	68524	1	1
939871	68524	1	1
939862	68524	1	1
939854	68524	1	1
939868	68524	1	1
939844	68524	1	1
375301	377886	1	0
375298	377886	1	0
3006405	377886	1	0
375315	377886	1	0
375299	377886	1	0
6804955	6804954	1	0
68462	176175	1	0
176104	176175	1	0
143487	69608	1	0
5683784	69608	1	0
69604	143488	1	1
69608	143488	1	1
68403	156564	1	0
156562	156564	1	0
2029105	2029145	1	0
2029144	2029145	1	0
2029122	2029145	1	0
2029119	2029145	1	0
68819	69600	1	0
69589	69600	1	0
75016	75005	1	0
6803388	6803386	1	0
187934	187926	1	0
170070	170065	1	0
165987	165977	1	1
165971	165977	1	1
176269	5684874	1	0
5693552	5684874	1	0
68379	68380	1	0
68365	68380	1	0
141429	141408	1	0
5683809	5685656	1	0
5684137	5685656	1	0
6803718	6803801	1	0
3786256	6803801	1	0
157461	170077	1	0
170075	170077	1	0
349433	264458	1	0
68819	264458	1	0
141432	141439	1	0
68365	68374	1	0
187493	68374	1	0
68543	156562	1	0
68558	156562	1	0
6793685	8856287	1	0
176204	176264	1	0
176312	176264	1	0
376256	375305	1	0
376255	375305	1	0
377883	375305	1	0
377731	375305	1	0
141412	375305	1	0
72361	375305	1	0
165539	375305	1	0
376240	375305	1	0
376249	375305	1	0
376252	375305	1	0
376235	375305	1	0
376244	375305	1	0
376239	375305	1	0
377732	375305	1	0
376254	375305	1	0
377729	375305	1	0
196206	375305	1	0
376229	375305	1	0
141433	375305	1	0
377885	375305	1	0
377888	375305	1	0
375311	375305	1	0
376245	375305	1	0
376227	375305	1	0
376259	375305	1	0
377733	375305	1	0
377736	375305	1	0
376258	375305	1	0
377738	375305	1	0
376250	375305	1	0
2029145	375305	1	0
376232	375305	1	0
375317	375305	1	0
376228	375305	1	0
376242	375305	1	0
163443	375305	1	0
376231	375305	1	0
377745	375305	1	0
164603	375305	1	0
376230	375305	1	0
157703	375305	1	0
377879	375305	1	0
377882	375305	1	0
376248	375305	1	0
376257	375305	1	0
201607	2029119	1	1
201578	2029119	1	1
174100	174191	1	0
174244	174191	1	0
174242	174191	1	0
174189	174191	1	0
174073	174191	1	0
174156	174191	1	0
174137	174191	1	0
174211	174191	1	0
174142	174191	1	0
174126	174191	1	0
6805140	174191	1	0
174236	174191	1	0
174229	174191	1	0
174052	174191	1	0
6805138	174191	1	0
174168	174191	1	0
5685968	5685976	1	0
5357514	5685976	1	0
3222171	6803719	1	0
6803421	6803719	1	0
375314	375444	1	0
375297	375444	1	0
375300	375444	1	0
375307	375444	1	0
75156	5684116	1	0
5682166	5684116	1	0
387105	2029105	1	1
2029024	2029105	1	1
75165	5682175	1	0
5682166	5682175	1	0
141436	377882	1	0
141412	377882	1	0
141400	377882	1	0
141416	377882	1	0
176282	176318	1	0
68564	176318	1	0
8852349	8852354	1	0
68819	8852354	1	0
5684138	5684137	1	0
5682162	5682995	1	0
5682998	5682995	1	0
3209194	5693609	1	0
5693527	5693609	1	0
68419	68540	1	0
68522	68540	1	0
68513	68540	1	0
176970	68540	1	0
68519	68540	1	0
68516	68540	1	0
68539	68540	1	0
5693527	6804955	1	0
6793669	6804955	1	0
182558	187934	1	0
141608	187934	1	0
176264	176256	1	0
68551	68558	1	0
68555	68558	1	0
68557	68558	1	0
68549	68558	1	0
68553	68558	1	0
68546	68558	1	0
5659846	5683809	1	0
5683800	5683809	1	0
113826	69889	1	0
5693527	69889	1	0
170055	170069	1	0
68365	141608	1	0
75202	141608	1	0
6803403	6803405	1	0
68367	187493	1	1
68363	187493	1	1
349450	264418	1	0
48888	2028645	1	0
69741	75010	1	0
113838	75010	1	0
69588	69598	1	0
113595	69598	1	0
69593	69598	1	0
5682543	5682542	1	0
5682541	5682542	1	0
141441	141431	1	0
141400	141431	1	0
6803411	182585	1	0
141431	141427	1	0
376233	377885	1	0
376234	377885	1	0
377880	377885	1	0
194368	194364	1	0
6804939	349426	1	0
5683784	349426	1	0
5633460	6804885	1	0
68388	68561	1	0
68380	68561	1	0
156564	68561	1	0
6803719	6803718	1	0
182585	182558	1	1
182563	182558	1	1
69891	113825	1	0
3209186	6793685	1	0
5682984	5682996	1	0
5682997	5682996	1	0
68542	68543	1	0
68540	68543	1	0
75160	5682166	1	0
75237	5682166	1	0
59544	5682166	1	0
5685980	5684128	1	0
5684122	5684128	1	0
5687710	5684128	1	0
5685656	5684128	1	0
6803386	6803403	1	0
6803382	6803403	1	0
75236	5682525	1	0
5693527	5682162	1	0
5682175	5682162	1	0
3321979	5682162	1	0
176298	176182	1	0
113825	5683774	1	0
375322	377745	1	0
375444	377745	1	0
375441	377745	1	0
206099	206751	1	0
6804932	349455	1	0
5693527	349455	1	0
196235	196216	1	1
3008950	196216	1	1
1638770	196216	1	1
3008954	196216	1	1
535469	196216	1	1
264418	349439	1	0
176175	176293	1	0
174881	5685968	1	1
67387	5685968	1	1
5685949	5685972	1	0
174881	5685972	1	0
912452	5685972	1	0
5685951	5685972	1	0
68431	176353	1	0
3008665	176353	1	0
68429	176353	1	0
68427	176353	1	0
68433	176353	1	0
2029025	2029122	1	1
8943213	2029122	1	1
165980	165990	1	1
165982	165990	1	1
69598	69589	1	0
69562	68376	1	0
5683773	5683792	1	0
1445116	2262714	1	0
349455	6804939	1	0
141447	141429	1	0
141412	141429	1	0
176293	176250	1	0
176269	176250	1	0
9029987	75003	1	0
3209194	6799332	1	0
5685039	6799332	1	0
141439	141447	1	0
141427	141422	1	0
69253	170070	1	0
170073	170070	1	0
5683735	5683737	1	0
8852344	8852351	1	0
69488	3209194	1	0
157457	170055	1	0
170077	170055	1	0
2262715	1445138	1	1
2262714	1445138	1	1
206751	1445138	1	1
2262716	1445138	1	1
2262713	1445138	1	1
194364	1445138	1	1
2028645	1445138	1	1
69889	113838	1	1
176116	113838	1	1
5685974	5685980	1	1
5685969	5685980	1	1
5685976	5685980	1	1
5682574	5683606	1	0
5682575	5683606	1	0
5682577	5683606	1	0
5682579	5683606	1	0
5682582	5683606	1	0
5659852	5683606	1	0
264435	349450	1	1
349444	349450	1	1
4551761	5682612	1	0
5682615	5682612	1	0
5683605	5683735	1	0
113824	5683735	1	0
939239	113595	1	1
939213	113595	1	1
939214	113595	1	1
939192	113595	1	1
939188	113595	1	1
939205	113595	1	1
939258	113595	1	1
939203	113595	1	1
939232	113595	1	1
939184	113595	1	1
939164	113595	1	1
939230	113595	1	1
939191	113595	1	1
939165	113595	1	1
8852354	8852316	1	0
141437	141440	1	0
3786256	6803388	1	0
6803718	6803388	1	0
349426	6804936	1	0
176318	176229	1	0
6803801	6803802	1	0
5683784	69685	1	0
349474	69685	1	0
68465	5685974	1	0
5685972	5685974	1	0
375288	377879	1	0
174231	377879	1	0
50851	377879	1	0
375311	377879	1	0
8852332	8852337	1	0
3209186	8852337	1	0
67387	5685969	1	0
68465	5685969	1	0
68524	6804879	1	0
1629813	6804879	-1	0
6804885	6804879	1	0
141447	141437	1	0
141436	141437	1	0
141412	141437	1	0
141416	141437	1	0
5682995	5682997	1	0
5682525	5682997	1	0
68774	68819	1	0
68722	68819	1	0
68810	68819	1	0
68762	68819	1	0
68750	68819	1	0
8866674	68819	1	0
68756	68819	1	0
68768	68819	1	0
947610	68819	1	0
68771	68819	1	0
68798	68819	1	0
68736	68819	1	0
947606	68819	1	0
68812	68819	1	0
68814	68819	1	0
68786	68819	1	0
68734	68819	1	0
68804	68819	1	0
947607	68819	1	0
68753	68819	1	0
68806	68819	1	0
68724	68819	1	0
68777	68819	1	0
68794	68819	1	0
68780	68819	1	0
68726	68819	1	0
68728	68819	1	0
68796	68819	1	0
68792	68819	1	0
68802	68819	1	0
68759	68819	1	0
68783	68819	1	0
68800	68819	1	0
68788	68819	1	0
68818	68819	1	0
68808	68819	1	0
68747	68819	1	0
68744	68819	1	0
68741	68819	1	0
68790	68819	1	0
68732	68819	1	0
68816	68819	1	0
68730	68819	1	0
68738	68819	1	0
68765	68819	1	0
143488	69588	1	0
264435	349474	1	1
349439_c	349420	1	0
349474_c	349420	1	0
5693609	349474	1	1
6799332	349474	1	1
6804745	6804932	1	0
69507	349474_c	1	0
